file_id,season,bat_first_team,bat_second_team,bat_first_won,prob_bat_first,predicted_winner,correct,confidence
1082603,2017,Rising Pune Supergiant,Gujarat Lions,0,0.125,Gujarat Lions,1,0.875
1082602,2017,Royal Challengers Bengaluru,Mumbai Indians,0,0.3188405797101449,Mumbai Indians,1,0.6811594202898551
1082604,2017,Kolkata Knight Riders,Sunrisers Hyderabad,1,0.3,Sunrisers Hyderabad,0,0.7
1082605,2017,Delhi Capitals,Kings XI Punjab,1,0.5074626865671642,Delhi Capitals,1,0.5074626865671642
1082606,2017,Gujarat Lions,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1082607,2017,Rising Pune Supergiant,Royal Challengers Bengaluru,1,0.7619047619047619,Rising Pune Supergiant,1,0.7619047619047619
1082608,2017,Delhi Capitals,Kolkata Knight Riders,0,0.918918918918919,Delhi Capitals,0,0.918918918918919
1082609,2017,Sunrisers Hyderabad,Kings XI Punjab,1,0.8359375,Sunrisers Hyderabad,1,0.8359375
1082610,2017,Royal Challengers Bengaluru,Gujarat Lions,1,0.43902439024390244,Gujarat Lions,0,0.5609756097560976
1082611,2017,Sunrisers Hyderabad,Delhi Capitals,1,0.23076923076923078,Delhi Capitals,0,0.7692307692307692
1082612,2017,Kings XI Punjab,Mumbai Indians,0,0.3188405797101449,Mumbai Indians,1,0.6811594202898551
1082613,2017,Kolkata Knight Riders,Gujarat Lions,0,0.125,Gujarat Lions,1,0.875
1082614,2017,Mumbai Indians,Delhi Capitals,1,0.3,Delhi Capitals,0,0.7
1082615,2017,Sunrisers Hyderabad,Rising Pune Supergiant,0,0.125,Rising Pune Supergiant,1,0.875
1082616,2017,Kings XI Punjab,Gujarat Lions,1,0.8359375,Kings XI Punjab,1,0.8359375
1082617,2017,Kolkata Knight Riders,Royal Challengers Bengaluru,1,0.6896551724137931,Kolkata Knight Riders,1,0.6896551724137931
1082618,2017,Rising Pune Supergiant,Mumbai Indians,1,0.26666666666666666,Mumbai Indians,0,0.7333333333333334
1082620,2017,Rising Pune Supergiant,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1082621,2017,Royal Challengers Bengaluru,Gujarat Lions,0,0.125,Gujarat Lions,1,0.875
1082623,2017,Sunrisers Hyderabad,Kings XI Punjab,1,0.8359375,Sunrisers Hyderabad,1,0.8359375
1082622,2017,Delhi Capitals,Kolkata Knight Riders,0,0.23076923076923078,Kolkata Knight Riders,1,0.7692307692307692
1082624,2017,Rising Pune Supergiant,Royal Challengers Bengaluru,1,0.918918918918919,Rising Pune Supergiant,1,0.918918918918919
1082625,2017,Gujarat Lions,Mumbai Indians,0,0.95,Gujarat Lions,0,0.95
1082626,2017,Delhi Capitals,Kings XI Punjab,0,0.11050102534443648,Kings XI Punjab,1,0.8894989746555635
1082627,2017,Sunrisers Hyderabad,Kolkata Knight Riders,1,0.95,Sunrisers Hyderabad,1,0.95
1082628,2017,Royal Challengers Bengaluru,Mumbai Indians,0,0.23076923076923078,Mumbai Indians,1,0.7692307692307692
1082629,2017,Gujarat Lions,Rising Pune Supergiant,0,0.15384615384615385,Rising Pune Supergiant,1,0.8461538461538461
1082630,2017,Sunrisers Hyderabad,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1082631,2017,Kolkata Knight Riders,Rising Pune Supergiant,0,0.43902439024390244,Rising Pune Supergiant,1,0.5609756097560976
1082632,2017,Gujarat Lions,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1082633,2017,Kings XI Punjab,Royal Challengers Bengaluru,1,0.95,Kings XI Punjab,1,0.95
1082634,2017,Rising Pune Supergiant,Sunrisers Hyderabad,1,0.5074626865671642,Rising Pune Supergiant,1,0.5074626865671642
1082635,2017,Mumbai Indians,Delhi Capitals,1,0.8359375,Mumbai Indians,1,0.8359375
1082637,2017,Kings XI Punjab,Gujarat Lions,0,0.2707207980707324,Gujarat Lions,1,0.7292792019292675
1082636,2017,Royal Challengers Bengaluru,Kolkata Knight Riders,0,0.25155729597567883,Kolkata Knight Riders,1,0.7484427040243211
1082638,2017,Mumbai Indians,Sunrisers Hyderabad,0,0.6415094339622641,Mumbai Indians,0,0.6415094339622641
1082639,2017,Kings XI Punjab,Kolkata Knight Riders,1,0.6415094339622641,Kings XI Punjab,1,0.6415094339622641
1082640,2017,Gujarat Lions,Delhi Capitals,0,0.95,Gujarat Lions,0,0.95
1082641,2017,Kings XI Punjab,Mumbai Indians,1,0.43902439024390244,Mumbai Indians,0,0.5609756097560976
1082642,2017,Delhi Capitals,Rising Pune Supergiant,1,0.8359375,Delhi Capitals,1,0.8359375
1082643,2017,Gujarat Lions,Sunrisers Hyderabad,0,0.26666666666666666,Sunrisers Hyderabad,1,0.7333333333333334
1082644,2017,Mumbai Indians,Kolkata Knight Riders,1,0.7619047619047619,Mumbai Indians,1,0.7619047619047619
1082645,2017,Kings XI Punjab,Rising Pune Supergiant,0,0.125,Rising Pune Supergiant,1,0.875
1082646,2017,Royal Challengers Bengaluru,Delhi Capitals,1,0.95,Royal Challengers Bengaluru,1,0.95
1082647,2017,Rising Pune Supergiant,Mumbai Indians,1,0.918918918918919,Rising Pune Supergiant,1,0.918918918918919
1082648,2017,Sunrisers Hyderabad,Kolkata Knight Riders,0,0.43902439024390244,Kolkata Knight Riders,1,0.5609756097560976
1082649,2017,Kolkata Knight Riders,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1082650,2017,Mumbai Indians,Rising Pune Supergiant,1,0.5074626865671642,Mumbai Indians,1,0.5074626865671642
1136561,2018,Mumbai Indians,Chennai Super Kings,0,0.6415094339622641,Mumbai Indians,0,0.6415094339622641
1136563,2018,Royal Challengers Bengaluru,Kolkata Knight Riders,0,0.6415094339622641,Royal Challengers Bengaluru,0,0.6415094339622641
1136562,2018,Delhi Capitals,Kings XI Punjab,0,0.14285714285714285,Kings XI Punjab,1,0.8571428571428572
1136564,2018,Rajasthan Royals,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
1136565,2018,Kolkata Knight Riders,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1136566,2018,Rajasthan Royals,Delhi Capitals,1,0.125,Delhi Capitals,0,0.875
1136567,2018,Mumbai Indians,Sunrisers Hyderabad,0,0.5074626865671642,Mumbai Indians,0,0.5074626865671642
1136568,2018,Kings XI Punjab,Royal Challengers Bengaluru,0,0.6415094339622641,Kings XI Punjab,0,0.6415094339622641
1136569,2018,Mumbai Indians,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1136570,2018,Kolkata Knight Riders,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
1136571,2018,Rajasthan Royals,Royal Challengers Bengaluru,1,0.5074626865671642,Rajasthan Royals,1,0.5074626865671642
1136572,2018,Kings XI Punjab,Chennai Super Kings,1,0.3,Chennai Super Kings,0,0.7
1136573,2018,Kolkata Knight Riders,Delhi Capitals,1,0.8359375,Kolkata Knight Riders,1,0.8359375
1136574,2018,Mumbai Indians,Royal Challengers Bengaluru,1,0.8359375,Mumbai Indians,1,0.8359375
1136575,2018,Rajasthan Royals,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1136576,2018,Kings XI Punjab,Sunrisers Hyderabad,1,0.3,Sunrisers Hyderabad,0,0.7
1136577,2018,Chennai Super Kings,Rajasthan Royals,1,0.95,Chennai Super Kings,1,0.95
1136579,2018,Delhi Capitals,Royal Challengers Bengaluru,0,0.3,Royal Challengers Bengaluru,1,0.7
1136578,2018,Kolkata Knight Riders,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
1136580,2018,Chennai Super Kings,Sunrisers Hyderabad,1,0.3,Sunrisers Hyderabad,0,0.7
1136581,2018,Mumbai Indians,Rajasthan Royals,0,0.43902439024390244,Rajasthan Royals,1,0.5609756097560976
1136582,2018,Kings XI Punjab,Delhi Capitals,1,0.3188405797101449,Delhi Capitals,0,0.6811594202898551
1136583,2018,Sunrisers Hyderabad,Mumbai Indians,1,0.3188405797101449,Mumbai Indians,0,0.6811594202898551
1136584,2018,Royal Challengers Bengaluru,Chennai Super Kings,0,0.14285714285714285,Chennai Super Kings,1,0.8571428571428572
1136585,2018,Sunrisers Hyderabad,Kings XI Punjab,1,0.8359375,Sunrisers Hyderabad,1,0.8359375
1136586,2018,Delhi Capitals,Kolkata Knight Riders,1,0.918918918918919,Delhi Capitals,1,0.918918918918919
1136587,2018,Chennai Super Kings,Mumbai Indians,0,0.23076923076923078,Mumbai Indians,1,0.7692307692307692
1136588,2018,Sunrisers Hyderabad,Rajasthan Royals,1,0.5074626865671642,Sunrisers Hyderabad,1,0.5074626865671642
1136589,2018,Royal Challengers Bengaluru,Kolkata Knight Riders,0,0.23076923076923078,Kolkata Knight Riders,1,0.7692307692307692
1136590,2018,Chennai Super Kings,Delhi Capitals,1,0.5074626865671642,Chennai Super Kings,1,0.5074626865671642
1136591,2018,Royal Challengers Bengaluru,Mumbai Indians,1,0.3,Mumbai Indians,0,0.7
1136592,2018,Delhi Capitals,Rajasthan Royals,1,0.23076923076923078,Rajasthan Royals,0,0.7692307692307692
1136593,2018,Chennai Super Kings,Kolkata Knight Riders,0,0.6428571428571429,Chennai Super Kings,0,0.6428571428571429
1136594,2018,Kings XI Punjab,Mumbai Indians,0,0.26666666666666666,Mumbai Indians,1,0.7333333333333334
1136595,2018,Royal Challengers Bengaluru,Chennai Super Kings,0,0.23076923076923078,Chennai Super Kings,1,0.7692307692307692
1136596,2018,Delhi Capitals,Sunrisers Hyderabad,0,0.3,Sunrisers Hyderabad,1,0.7
1136597,2018,Mumbai Indians,Kolkata Knight Riders,1,0.125,Kolkata Knight Riders,0,0.875
1136598,2018,Rajasthan Royals,Kings XI Punjab,0,0.3,Kings XI Punjab,1,0.7
1136599,2018,Sunrisers Hyderabad,Royal Challengers Bengaluru,1,0.05,Royal Challengers Bengaluru,0,0.95
1136600,2018,Rajasthan Royals,Kings XI Punjab,1,0.7619047619047619,Rajasthan Royals,1,0.7619047619047619
1136601,2018,Mumbai Indians,Kolkata Knight Riders,1,0.95,Mumbai Indians,1,0.95
1136602,2018,Delhi Capitals,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
1136603,2018,Chennai Super Kings,Rajasthan Royals,0,0.23076923076923078,Rajasthan Royals,1,0.7692307692307692
1136604,2018,Kolkata Knight Riders,Kings XI Punjab,1,0.9285714285714286,Kolkata Knight Riders,1,0.9285714285714286
1136605,2018,Delhi Capitals,Royal Challengers Bengaluru,0,0.3,Royal Challengers Bengaluru,1,0.7
1136607,2018,Mumbai Indians,Rajasthan Royals,0,0.125,Rajasthan Royals,1,0.875
1136606,2018,Sunrisers Hyderabad,Chennai Super Kings,0,0.26666666666666666,Chennai Super Kings,1,0.7333333333333334
1136608,2018,Kings XI Punjab,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
1136609,2018,Rajasthan Royals,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1136610,2018,Mumbai Indians,Kings XI Punjab,1,0.125,Kings XI Punjab,0,0.875
1136611,2018,Royal Challengers Bengaluru,Sunrisers Hyderabad,1,0.26666666666666666,Sunrisers Hyderabad,0,0.7333333333333334
1136612,2018,Delhi Capitals,Chennai Super Kings,1,0.43902439024390244,Chennai Super Kings,0,0.5609756097560976
1136613,2018,Rajasthan Royals,Royal Challengers Bengaluru,1,0.8359375,Rajasthan Royals,1,0.8359375
1136614,2018,Sunrisers Hyderabad,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1136615,2018,Delhi Capitals,Mumbai Indians,1,0.6415094339622641,Delhi Capitals,1,0.6415094339622641
1136616,2018,Kings XI Punjab,Chennai Super Kings,0,0.26666666666666666,Chennai Super Kings,1,0.7333333333333334
1136617,2018,Sunrisers Hyderabad,Chennai Super Kings,0,0.5074626865671642,Sunrisers Hyderabad,0,0.5074626865671642
1136618,2018,Kolkata Knight Riders,Rajasthan Royals,1,0.23076923076923078,Rajasthan Royals,0,0.7692307692307692
1136619,2018,Sunrisers Hyderabad,Kolkata Knight Riders,1,0.95,Sunrisers Hyderabad,1,0.95
1136620,2018,Sunrisers Hyderabad,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1175356,2019,Royal Challengers Bengaluru,Chennai Super Kings,0,0.14285714285714285,Chennai Super Kings,1,0.8571428571428572
1175357,2019,Sunrisers Hyderabad,Kolkata Knight Riders,0,0.16666666666666666,Kolkata Knight Riders,1,0.8333333333333334
1175358,2019,Delhi Capitals,Mumbai Indians,1,0.23076923076923078,Mumbai Indians,0,0.7692307692307692
1175359,2019,Kings XI Punjab,Rajasthan Royals,1,0.8359375,Kings XI Punjab,1,0.8359375
1175360,2019,Delhi Capitals,Chennai Super Kings,0,0.23076923076923078,Chennai Super Kings,1,0.7692307692307692
1175361,2019,Kolkata Knight Riders,Kings XI Punjab,1,0.43902439024390244,Kings XI Punjab,0,0.5609756097560976
1175362,2019,Mumbai Indians,Royal Challengers Bengaluru,1,0.7619047619047619,Mumbai Indians,1,0.7619047619047619
1175363,2019,Rajasthan Royals,Sunrisers Hyderabad,0,0.3188405797101449,Sunrisers Hyderabad,1,0.6811594202898551
1175364,2019,Mumbai Indians,Kings XI Punjab,0,0.3188405797101449,Kings XI Punjab,1,0.6811594202898551
1175365,2019,Kolkata Knight Riders,Delhi Capitals,0,0.3,Delhi Capitals,1,0.7
1175366,2019,Sunrisers Hyderabad,Royal Challengers Bengaluru,1,0.8359375,Sunrisers Hyderabad,1,0.8359375
1175367,2019,Chennai Super Kings,Rajasthan Royals,1,0.6896551724137931,Chennai Super Kings,1,0.6896551724137931
1175368,2019,Kings XI Punjab,Delhi Capitals,1,0.3188405797101449,Delhi Capitals,0,0.6811594202898551
1175369,2019,Royal Challengers Bengaluru,Rajasthan Royals,0,0.23076923076923078,Rajasthan Royals,1,0.7692307692307692
1175370,2019,Mumbai Indians,Chennai Super Kings,1,0.6421826638832412,Mumbai Indians,1,0.6421826638832412
1175371,2019,Delhi Capitals,Sunrisers Hyderabad,0,0.6896551724137931,Delhi Capitals,0,0.6896551724137931
1175372,2019,Royal Challengers Bengaluru,Kolkata Knight Riders,0,0.23076923076923078,Kolkata Knight Riders,1,0.7692307692307692
1178394,2019,Mumbai Indians,Sunrisers Hyderabad,1,0.8359375,Mumbai Indians,1,0.8359375
1178393,2019,Chennai Super Kings,Kings XI Punjab,1,0.125,Kings XI Punjab,0,0.875
1178395,2019,Royal Challengers Bengaluru,Delhi Capitals,0,0.23076923076923078,Delhi Capitals,1,0.7692307692307692
1178396,2019,Rajasthan Royals,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1178397,2019,Sunrisers Hyderabad,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
1178398,2019,Kolkata Knight Riders,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1178399,2019,Kings XI Punjab,Mumbai Indians,0,0.15384615384615385,Mumbai Indians,1,0.8461538461538461
1178400,2019,Rajasthan Royals,Chennai Super Kings,0,0.2222222222222222,Chennai Super Kings,1,0.7777777777777778
1178401,2019,Kolkata Knight Riders,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1178402,2019,Mumbai Indians,Rajasthan Royals,0,0.26666666666666666,Rajasthan Royals,1,0.7333333333333334
1178403,2019,Kings XI Punjab,Royal Challengers Bengaluru,0,0.26666666666666666,Royal Challengers Bengaluru,1,0.7333333333333334
1178404,2019,Kolkata Knight Riders,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1178405,2019,Delhi Capitals,Sunrisers Hyderabad,1,0.6896551724137931,Delhi Capitals,1,0.6896551724137931
1178406,2019,Royal Challengers Bengaluru,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1178407,2019,Kings XI Punjab,Rajasthan Royals,1,0.23076923076923078,Rajasthan Royals,0,0.7692307692307692
1178408,2019,Chennai Super Kings,Sunrisers Hyderabad,0,0.43902439024390244,Sunrisers Hyderabad,1,0.5609756097560976
1178409,2019,Mumbai Indians,Delhi Capitals,1,0.8359375,Mumbai Indians,1,0.8359375
1178410,2019,Royal Challengers Bengaluru,Kolkata Knight Riders,1,0.2222222222222222,Kolkata Knight Riders,0,0.7777777777777778
1178412,2019,Kings XI Punjab,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1178411,2019,Mumbai Indians,Rajasthan Royals,0,0.918918918918919,Mumbai Indians,0,0.918918918918919
1178414,2019,Royal Challengers Bengaluru,Chennai Super Kings,1,0.125,Chennai Super Kings,0,0.875
1178413,2019,Kolkata Knight Riders,Sunrisers Hyderabad,0,0.26666666666666666,Sunrisers Hyderabad,1,0.7333333333333334
1178415,2019,Rajasthan Royals,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1178416,2019,Sunrisers Hyderabad,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1178417,2019,Royal Challengers Bengaluru,Kings XI Punjab,1,0.8359375,Royal Challengers Bengaluru,1,0.8359375
1178418,2019,Kolkata Knight Riders,Rajasthan Royals,0,0.3188405797101449,Rajasthan Royals,1,0.6811594202898551
1178419,2019,Mumbai Indians,Chennai Super Kings,1,0.6896551724137931,Mumbai Indians,1,0.6896551724137931
1178420,2019,Sunrisers Hyderabad,Rajasthan Royals,0,0.918918918918919,Sunrisers Hyderabad,0,0.918918918918919
1178421,2019,Delhi Capitals,Royal Challengers Bengaluru,1,0.6415094339622641,Delhi Capitals,1,0.6415094339622641
1178422,2019,Kolkata Knight Riders,Mumbai Indians,1,0.918918918918919,Kolkata Knight Riders,1,0.918918918918919
1178423,2019,Sunrisers Hyderabad,Kings XI Punjab,1,0.8359375,Sunrisers Hyderabad,1,0.8359375
1178425,2019,Chennai Super Kings,Delhi Capitals,1,0.8359375,Chennai Super Kings,1,0.8359375
1178426,2019,Mumbai Indians,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
1178427,2019,Kings XI Punjab,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1178429,2019,Sunrisers Hyderabad,Royal Challengers Bengaluru,0,0.7619047619047619,Sunrisers Hyderabad,0,0.7619047619047619
1178428,2019,Rajasthan Royals,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1178430,2019,Chennai Super Kings,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
1178431,2019,Kolkata Knight Riders,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1181764,2019,Chennai Super Kings,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1181766,2019,Sunrisers Hyderabad,Delhi Capitals,0,0.6896551724137931,Sunrisers Hyderabad,0,0.6896551724137931
1181767,2019,Delhi Capitals,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1181768,2019,Mumbai Indians,Chennai Super Kings,1,0.3,Chennai Super Kings,0,0.7
1216492,2021,Mumbai Indians,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1216493,2021,Delhi Capitals,Kings XI Punjab,0,0.8359375,Delhi Capitals,0,0.8359375
1216534,2021,Royal Challengers Bengaluru,Sunrisers Hyderabad,1,0.8359375,Royal Challengers Bengaluru,1,0.8359375
1216496,2021,Rajasthan Royals,Chennai Super Kings,1,0.5074626865671642,Rajasthan Royals,1,0.5074626865671642
1216508,2021,Mumbai Indians,Kolkata Knight Riders,1,0.918918918918919,Mumbai Indians,1,0.918918918918919
1216510,2021,Kings XI Punjab,Royal Challengers Bengaluru,1,0.8359375,Kings XI Punjab,1,0.8359375
1216539,2021,Delhi Capitals,Chennai Super Kings,1,0.95,Delhi Capitals,1,0.95
1216545,2021,Sunrisers Hyderabad,Kolkata Knight Riders,0,0.26666666666666666,Kolkata Knight Riders,1,0.7333333333333334
1216527,2021,Kings XI Punjab,Rajasthan Royals,0,0.8359375,Kings XI Punjab,0,0.8359375
1216547,2021,Royal Challengers Bengaluru,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1216532,2021,Sunrisers Hyderabad,Delhi Capitals,1,0.918918918918919,Sunrisers Hyderabad,1,0.918918918918919
1216504,2021,Kolkata Knight Riders,Rajasthan Royals,1,0.9285714285714286,Kolkata Knight Riders,1,0.9285714285714286
1216503,2021,Mumbai Indians,Kings XI Punjab,1,0.6896551724137931,Mumbai Indians,1,0.6896551724137931
1216516,2021,Sunrisers Hyderabad,Chennai Super Kings,1,0.26666666666666666,Chennai Super Kings,0,0.7333333333333334
1216515,2021,Delhi Capitals,Kolkata Knight Riders,1,0.5074626865671642,Delhi Capitals,1,0.5074626865671642
1216514,2021,Rajasthan Royals,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
1216513,2021,Kings XI Punjab,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1216538,2021,Mumbai Indians,Sunrisers Hyderabad,1,0.43902439024390244,Sunrisers Hyderabad,0,0.5609756097560976
1216519,2021,Delhi Capitals,Royal Challengers Bengaluru,1,0.918918918918919,Delhi Capitals,1,0.918918918918919
1216511,2021,Mumbai Indians,Rajasthan Royals,1,0.8359375,Mumbai Indians,1,0.8359375
1216501,2021,Kolkata Knight Riders,Chennai Super Kings,1,0.3,Chennai Super Kings,0,0.7
1216542,2021,Sunrisers Hyderabad,Kings XI Punjab,1,0.8359375,Sunrisers Hyderabad,1,0.8359375
1216500,2021,Delhi Capitals,Rajasthan Royals,1,0.7619047619047619,Delhi Capitals,1,0.7619047619047619
1216523,2021,Kolkata Knight Riders,Kings XI Punjab,1,0.3,Kings XI Punjab,0,0.7
1216525,2021,Royal Challengers Bengaluru,Chennai Super Kings,1,0.3188405797101449,Chennai Super Kings,0,0.6811594202898551
1216507,2021,Sunrisers Hyderabad,Rajasthan Royals,0,0.125,Rajasthan Royals,1,0.875
1216529,2021,Delhi Capitals,Mumbai Indians,0,0.3188405797101449,Mumbai Indians,1,0.6811594202898551
1216540,2021,Royal Challengers Bengaluru,Kolkata Knight Riders,1,0.95,Royal Challengers Bengaluru,1,0.95
1216528,2021,Chennai Super Kings,Sunrisers Hyderabad,1,0.95,Chennai Super Kings,1,0.95
1216543,2021,Delhi Capitals,Rajasthan Royals,1,0.26666666666666666,Rajasthan Royals,0,0.7333333333333334
1216531,2021,Royal Challengers Bengaluru,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
1216526,2021,Kolkata Knight Riders,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1216509,2021,Chennai Super Kings,Delhi Capitals,0,0.3188405797101449,Delhi Capitals,1,0.6811594202898551
1216522,2021,Rajasthan Royals,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
1216512,2021,Kolkata Knight Riders,Sunrisers Hyderabad,0,0.23076923076923078,Sunrisers Hyderabad,1,0.7692307692307692
1216517,2021,Mumbai Indians,Kings XI Punjab,0,0.8359375,Mumbai Indians,0,0.8359375
1216533,2021,Chennai Super Kings,Rajasthan Royals,0,0.26666666666666666,Rajasthan Royals,1,0.7333333333333334
1216546,2021,Delhi Capitals,Kings XI Punjab,0,0.5074626865671642,Delhi Capitals,0,0.5074626865671642
1216494,2021,Kolkata Knight Riders,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
1216518,2021,Rajasthan Royals,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
1216521,2021,Chennai Super Kings,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1216498,2021,Kings XI Punjab,Sunrisers Hyderabad,1,0.8359375,Kings XI Punjab,1,0.8359375
1216497,2021,Kolkata Knight Riders,Delhi Capitals,1,0.6896551724137931,Kolkata Knight Riders,1,0.6896551724137931
1216544,2021,Royal Challengers Bengaluru,Chennai Super Kings,0,0.8359375,Royal Challengers Bengaluru,0,0.8359375
1216541,2021,Mumbai Indians,Rajasthan Royals,0,0.125,Rajasthan Royals,1,0.875
1216520,2021,Kolkata Knight Riders,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
1216524,2021,Sunrisers Hyderabad,Delhi Capitals,1,0.918918918918919,Sunrisers Hyderabad,1,0.918918918918919
1216499,2021,Royal Challengers Bengaluru,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1216536,2021,Kolkata Knight Riders,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1216537,2021,Kings XI Punjab,Rajasthan Royals,0,0.3188405797101449,Rajasthan Royals,1,0.6811594202898551
1216502,2021,Royal Challengers Bengaluru,Sunrisers Hyderabad,0,0.26666666666666666,Sunrisers Hyderabad,1,0.7333333333333334
1216535,2021,Delhi Capitals,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1216530,2021,Kolkata Knight Riders,Rajasthan Royals,1,0.8359375,Kolkata Knight Riders,1,0.8359375
1216506,2021,Kings XI Punjab,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1216505,2021,Royal Challengers Bengaluru,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1216495,2021,Mumbai Indians,Sunrisers Hyderabad,0,0.09833997059645355,Sunrisers Hyderabad,1,0.9016600294035464
1237177,2021,Mumbai Indians,Delhi Capitals,1,0.15384615384615385,Delhi Capitals,0,0.8461538461538461
1237178,2021,Royal Challengers Bengaluru,Sunrisers Hyderabad,0,0.3,Sunrisers Hyderabad,1,0.7
1237180,2021,Delhi Capitals,Sunrisers Hyderabad,1,0.9423777680218054,Delhi Capitals,1,0.9423777680218054
1237181,2021,Delhi Capitals,Mumbai Indians,0,0.3188405797101449,Mumbai Indians,1,0.6811594202898551
1254058,2021,Mumbai Indians,Royal Challengers Bengaluru,0,0.5074626865671642,Mumbai Indians,0,0.5074626865671642
1254059,2021,Chennai Super Kings,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1254060,2021,Kolkata Knight Riders,Sunrisers Hyderabad,1,0.2222222222222222,Sunrisers Hyderabad,0,0.7777777777777778
1254061,2021,Kings XI Punjab,Rajasthan Royals,1,0.3,Rajasthan Royals,0,0.7
1254062,2021,Mumbai Indians,Kolkata Knight Riders,1,0.23076923076923078,Kolkata Knight Riders,0,0.7692307692307692
1254063,2021,Royal Challengers Bengaluru,Sunrisers Hyderabad,1,0.8359375,Royal Challengers Bengaluru,1,0.8359375
1254064,2021,Delhi Capitals,Rajasthan Royals,0,0.5074626865671642,Delhi Capitals,0,0.5074626865671642
1254065,2021,Kings XI Punjab,Chennai Super Kings,0,0.05,Chennai Super Kings,1,0.95
1254066,2021,Mumbai Indians,Sunrisers Hyderabad,1,0.9285714285714286,Mumbai Indians,1,0.9285714285714286
1254067,2021,Royal Challengers Bengaluru,Kolkata Knight Riders,1,0.8359375,Royal Challengers Bengaluru,1,0.8359375
1254068,2021,Kings XI Punjab,Delhi Capitals,0,0.3188405797101449,Delhi Capitals,1,0.6811594202898551
1254069,2021,Chennai Super Kings,Rajasthan Royals,1,0.8359375,Chennai Super Kings,1,0.8359375
1254070,2021,Mumbai Indians,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1254071,2021,Kings XI Punjab,Sunrisers Hyderabad,0,0.05,Sunrisers Hyderabad,1,0.95
1254072,2021,Chennai Super Kings,Kolkata Knight Riders,1,0.95,Chennai Super Kings,1,0.95
1254073,2021,Rajasthan Royals,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
1254074,2021,Mumbai Indians,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
1254075,2021,Kolkata Knight Riders,Rajasthan Royals,0,0.23076923076923078,Rajasthan Royals,1,0.7692307692307692
1254076,2021,Chennai Super Kings,Royal Challengers Bengaluru,1,0.9285714285714286,Chennai Super Kings,1,0.9285714285714286
